종로구,1,민주자유당,이종찬,李鍾贊,남,1936,04,29,,국회의원,서울대 행정대학원졸,민주정의당 원내총무정무장관
종로구,2,민주당,김경재,金景梓,남,1942,11,03,,정당인,서울대 정치학과졸,민주당김대중대표특보선거대책본부부대변인
종로구,3,통일국민당,이내흔,李來炘,남,1936,04,13,,정당인,성균관대 법률학과졸,현대건설(주)사장대한배구협회부회장
종로구,4,신정치개혁당,심재섭,沈在燮,남,1938,01,04,,정당인,성균관대 정치학과졸,덕성여대 강사성균관대동창회부회장
종로구,5,무소속,신두완,申斗完,남,1928,12,15,,정치인,고려대대학원 수료,민권당사무총장
종로구,6,무소속,윤인식,尹仁植,여,1943,06,23,,녹색(교복)대표,광운대 최고경영자과정 수료,동아일보사 총무부사원녹색(교복)대표
종로구,7,무소속,정인봉,鄭寅鳳,남,1953,12,10,,변호사,서울대 법대졸,판사변호사(인권위원)
중구(서울),1,민주자유당,장기홍,張基弘,남,1932,04,10,,정당인,단국대법대졸,한일친선협회상임수석부회장국제라이온스협회한국지구총재
중구(서울),2,민주당,정대철,鄭大哲,남,1944,01,04,,국회의원,미국미조리주립대학원졸,제9|10|13대 국회의원국회문교공보위원장
중구(서울),3,신정치개혁당,진성범,陳成範,남,1937,07,20,,정당인,경희대법과대중퇴,신한민주당종로.중구부위원장
용산구,1,민주자유당,서정화,徐廷和,남,1933,03,04,,국회의원,서울법대졸,내무부장관민자당당무위원
용산구,2,민주당,한영애,韓英愛,여,1941,08,10,,정당인,영남대경영대학원수료,전평민당당무지도위원민주당용산지구당위원장
용산구,3,통일국민당,봉두완,奉斗玩,남,1935,12,08,,정당인,연세대영문과졸,제11대| 12대 국회외무위원장
용산구,4,신정치개혁당,김동주,金東周,남,1953,06,08,,정당인,국민대국민학과졸,제1회국민문학상수상신정치개혁당대변인
용산구,5,무소속,설송웅,楔松雄,남,1942,08,10,,정치인,미조지워싱턴대행정경영대학원수료,사단법인 4.19회장제13대국회의원후보
용산구,6,무소속,엄금자,嚴今子,여,1954,04,09,,국민복지연구소장,단국대대학원졸,단국대학교강사
용산구,7,무소속,정한성,鄭漢成,남,1959,12,25,,영어강사,한양대영어영문학과졸,럭키상사동아건설근무통역어학원근무
성동구갑,1,민주자유당,이세기,李世基,남,1936,12,03,,정당인,고려대정치학과졸,고려대교수통일원장관
성동구갑,2,민주당,강금식,姜金植,남,1941,05,29,,국회의원,미국네브라스카주립대학원졸,서울상대경제학과졸성균관대교수
성동구갑,3,통일국민당,박병호,朴炳浩,남,1938,07,28,,정당인,한양대공과대건축학과졸,KBS-TV입사신민주공화당13대대선대책위지도
성동구갑,4,신정치개혁당,김옥선,金玉仙,여,1934,04,02,,정당인,중앙대대학원졸,제7| 9| 12대국회의원학교법인송죽학원이사장
성동구갑,5,민중당,김철수,金鐵洙,남,1956,07,22,,정당인,서울대신문학과졸,통일문제연구소정책위원성동주민한글교실이사장
성동구갑,6,무소속,한상필,韓相弼,여,1926,04,11,,작곡가,경성숙명여자전문학교졸,서울수도여고교사제9대종로.중구보궐선거입후보
성동구을,1,민주자유당,김도현,金道鉉,남,1943,02,25,,정당인,서울대문리대4년중퇴,제12대총선입후보(성동구)영남일보논설위원
성동구을,2,민주당,조세형,趙世衡,남,1931,08,22,,국회의원,하버드대 니만 과정수료,국회교육체육청소년위원장한국일보편집국장
성동구을,3,통일국민당,설영주,?永珠,남,1953,02,16,,정당인,단국대학원졸,전민정당성동을위원장성동지역발전연구원장
성동구병,1,민주자유당,박용만,朴容萬,남,1924,03,15,,국회의원,서울대학교 졸,국회의원(4선)제13대국회행정위원장
성동구병,2,민주당,강수림,姜秀淋,남,1947,04,13,,변호사,국민대학교 졸,서울지검동부지청검사변호사
성동구병,3,통일국민당,최운상,崔雲祥,남,1925,05,10,,일본 동경국제대 교수,미하버드대 졸,인도대사서울대법대 교수
성동구병,4,신정치개혁당,이기수,李麒洙,남,1943,01,05,,정당인,미이리노이주립대 졸,육군대위전역미벨리경영자문(주)대표(회계사)
성동구병,5,민중당,유윤석,柳允錫,남,1952,08,14,,정당인,건국대학교 졸,민중당성동구병위원장건국대비상학생대표
동대문구갑,1,민주자유당,노승우,盧承禹,남,1938,09,20,,외국어대정책과학대교수,미국캘리포니아사회과학원 ILS졸,민자당외무통일위원민자당국제관계7인소위원회위원
동대문구갑,2,민주당,최훈,崔薰,남,1928,07,08,,국회의원,성균관대정치학과졸,제12대국회의원현민주당당무위원
동대문구갑,3,통일국민당,유종열,劉鍾烈,남,1941,04,21,,경희대정치학교수,미국뉴욕대학원정치학박사,미국스탠퍼드후버연구소초빙교수뉴욕대정치학조교수
동대문구갑,4,신정치개혁당,송차갑,宋且甲,남,1945,02,14,,필립나이스통상대표,점촌고졸,이문제1동장신정당동대문구갑지구당위원장
동대문구갑,5,공명민주당,정재복,鄭在福,남,1946,05,03,,운반업,남연국졸,제8대국회의원출마광역의회의원출마
동대문구갑,6,무소속,곽병기,郭柄麒,남,1934,02,27,,(주)호성건설대표이사,미하바드대학원수료,국회의장대통령권한대행(곽상훈)특별보좌관한국산업인력교육원장
동대문구갑,7,무소속,문승국,文承國,남,1953,01,14,,변호사,서울대학원법학과수료,서울지방법원북부지원판사서울민사지방법원판사
동대문구갑,8,무소속,윤용,尹溶,남,1940,02,19,,윤봉길의사사상연구소장,미국씨라큐스대학원졸,고려대교수윤봉길의거60주년기념사업추진위원
동대문구을,1,민주자유당,김영구,金榮龜,남,1940,01,12,,국회의원,동국대행정대학원졸,제11|12|13대국회의원국회재무위원장
동대문구을,2,민주당,고광진,高光振,남,1952,08,05,,정당인,고려대사회학과졸,평민당지구당위원장국민운동본부상임집행위원
동대문구을,3,통일국민당,윤금중,尹琴重,여,1927,04,10,,정당인,서울대법과대졸,YWCA동부지부위원서울대총동창회이사
동대문구을,4,신정치개혁당,박상일,朴商日,남,1957,11,15,,정당인,성결교신학대졸,민주화추진특별운영위원신정당중앙당정책부의장
동대문구을,5,무소속,고달준,高達俊,남,1932,05,15,,사업가,국민대법과4년중퇴,재경안동고총동창회부회장불우이웃학생돕기장학회회장
중랑구갑,1,민주자유당,이순재,李順載,남,1935,10,10,,TV연기자,서울대 문리대졸업,한국TV방송연기자협회장민자당정책위원
중랑구갑,2,민주당,이상수,李相洙,남,1946,12,10,,국회의원,고려대 법대졸,변호사평민당대변인
중랑구갑,3,통일국민당,김상두,金相斗,남,1939,03,11,,정당인,경희대 대학원수료,무림산업(주)대표민정당민족사관정립위원
중랑구을,1,민주자유당,김충일,金忠一,남,1946,06,05,,정당인,뉴포트대학원졸,미주동아일보편집국장김영삼대표위원정책보좌역
중랑구을,2,민주당,김덕규,金德圭,남,1941,03,09,,국회의원,미조리주립대학원수료,제11|13대국회의원민주당원내수석부총무
중랑구을,3,통일국민당,강병진,姜秉珍,남,1938,07,02,,정당인,경희대 대학원수료,대한산업안전협회서울시회장한국경제문제이사장
성북구갑,1,민주자유당,김정례,金正禮,여,1927,11,12,,지구당위원장,담양고등여학교특별강습과졸,제11|12대 국회의원보사부장관
성북구갑,2,민주당,이철,李哲,남,1948,03,18,,국회의원,서울대사회학과졸,제12|13대 국회의원전민주당사무총장
성북구갑,3,통일국민당,유인현,劉仁鉉,남,1938,05,01,,정당인,동국대행정대학원졸,조일산업대표태평양위원회상임이사
성북구갑,4,신정치개혁당,송영기,宋榮起,남,1947,07,14,,창준위위원장,동국대행정대학원 졸,제13대 국회의원출마신정당창준위위원장
성북구을,1,민주자유당,강성재,姜聲才,남,1939,03,11,,지구당위원장,서울대법대졸,동아일보정치부기자백두산산악회회장
성북구을,2,민주당,신계륜,申溪輪,남,1954,08,13,,정당인,고려대법대졸,80고대총학생회장전민련등재야단체의주요간부역임
성북구을,3,통일국민당,이필선,李必善,남,1928,12,06,,금곡광업(주)대표이사,연세대정외과졸,제5|10대국회의원
성북구을,4,신정치개혁당,송수강,宋壽康,남,1940,08,20,,정치인,경희대학원행정관리자과정1년수,민주화추진운동본부장신민당중앙상무위원
도봉구갑,1,민주자유당,신오철,申五澈,남,1938,03,20,,국회의원,서울대대학원 수료,제13대국회의원변호사
도봉구갑,2,민주당,류인태,柳寅泰,남,1948,09,05,,정당인,서울대사회학과졸,민주당당무위원지구당위원장
도봉구갑,3,통일국민당,한호상,韓虎相,남,1940,12,27,,정당인,성균관대학원 수료,전신민당중앙상무위원13대국회의원후보
도봉구갑,4,신정치개혁당,윤응순,尹應淳,남,1939,08,22,,상업,경희대학교졸,백범김구선생동우회운영위원서울장우라이온스클럽부회장
도봉구갑,5,무소속,김종윤,金鍾潤,남,1937,02,16,,무역업,미CULA 대학원졸,대한조정협회장성진운수(주)대표이사
도봉구갑,6,무소속,박영철,朴永哲,남,1953,01,06,,택시기사,목포동광고졸,건축잡부성안택시노동조합장
도봉구갑,7,무소속,조성국,趙成國,남,1945,10,07,,지역사회단체장,국민대경제학과1년 수료,도봉사회직능연합회장새마을도봉지회장
도봉구을,1,민주자유당,김규원,金奎元,남,1938,03,20,,운수업,성균관대 경영대학원졸,제12대국회의원국회재무위원회간사
도봉구을,2,민주당,김원길,金元吉,남,1943,01,02,,증권일보 사장,서울대 상대졸,중앙증권일보 사장대한종합건설사장
도봉구을,3,통일국민당,김충섭,金忠燮,남,1923,03,22,,정당인,서울대 문리대3년 수료,영남대.경북대 강사영남일보논설위원
도봉구을,4,신정치개혁당,조수휘,趙秀輝,남,1942,11,13,,동해식품(주) 사장,고려대학원졸,현대경영전략연구소장신정당도봉구을지구당위원장
도봉구을,5,무소속,박종애,朴宗愛,여,1946,06,09,,무,강원대 행정학과졸,통일여성안보회 도봉지부당민자도봉을지구당 여성부장
도봉구을,6,무소속,소순관,蘇淳官,남,1953,08,14,,노점상,이리중학교 1년 중퇴,민주주의민족통일전국연합중앙위원전국빈민연합중앙위원
도봉구을,7,무소속,이철용,李喆鎔,남,1948,10,07,,국회의원,종암국교졸,제13대 국회의원꼬방동네사람들외 10여권 저술
도봉구병,1,민주자유당,양경자,梁慶子,여,1940,07,25,,국회의원,고려대 법대졸,제12|13대 국회의원민자당 여성특위위원장
도봉구병,2,민주당,조순형,趙舜衡,남,1935,03,10,,민주당최고위원,서울대 법대졸,제11|12대 의원(구)민주당 부총재
도봉구병,3,통일국민당,송태희,宋泰熙,남,1940,11,11,,(주)일특기전회장,고려대학원 최고경영자과정 수료,새한미디어(주)상임고문실향민중앙협의회 사무총장
도봉구병,4,신정치개혁당,유양,柳陽,남,1940,10,15,,정당인,성균관대학원 최고위관리자과정,제13대 평민당 전국구 후보신정당 도봉구병지구당 위원장
노원구갑,1,민주자유당,백남치,白南治,남,1944,01,22,,국회의원,컬럼비아대 대학원졸,민자당해외동포특위장경찰대교수
노원구갑,2,민주당,고영하,高永夏,남,1952,11,04,,정당인,연세대의과대3년수료,유신개헌백만서명운동민주당사무차장
노원구갑,3,통일국민당,박병일,朴炳一,남,1934,03,07,,변호사,서울대사법대학원졸,제11대국회의원신민당인권위원장
노원구을,1,민주자유당,김용채,金鎔采,남,1932,10,05,,국회의원,조선대졸,제7|9|12|13대국회의원국회건설분과위원장
노원구을,2,민주당,임채정,林采正,남,1941,05,14,,정당인,고려대학교졸,동아일보기자평민당정치연수원장
노원구을,3,통일국민당,홍성우,洪性宇,남,1941,02,20,,정치인,경희대2년 중퇴,제10|11|12대 국회의원
노원구을,4,신정치개혁당,전대열,全大烈,남,1941,02,05,,미래정치연구소장,전북대졸,한국경제일보논설위원민주통일당대변인
노원구을,5,무소속,오세철,吳世徹,남,1943,11,10,,교수,미국노스웨스턴대학원졸,연세대경영학과교수민중회의준비위원장
노원구을,6,무소속,장성욱,張成郁,남,1949,01,05,,조합주택법률연구소장,국민대졸업,신탁법| 지방세법연구주택관련법률연구
은평구갑,1,민주자유당,오유방,吳有邦,남,1940,09,18,,국회의원,서울대학교졸,제9|10|13대 국회의원현민자당당무위원
은평구갑,2,민주당,손세일,孫世一,남,1935,06,10,,민주당은평갑지구당위원장,서울대학교졸,제11대 국회의원동아일보논설위원
은평구갑,3,통일국민당,임인채,林忍采,남,1928,03,11,,정당인,연세대학원졸,제9대 국회의원한국양잠협회장
은평구갑,4,무소속,나강수,羅康秀,남,1943,01,30,,출판업,전남대학교졸,서민련민족학교의장전국연합중앙위원
은평구을,1,민주자유당,박완일,朴完一,남,1935,08,01,,사회교육가,동국대학원졸,방송심의위원회위원한국사회교육연구회회장
은평구을,2,민주당,이원형,李沅衡,남,1933,10,19,,변호사,연세대학원 수료,11대 국회의원민주당서울선거대책본부장
은평구을,3,통일국민당,노양학,盧陽鶴,남,1942,01,22,,정당인,고려대학교졸,서울지구J.C연수원장통일국민당창당발기인
은평구을,4,신정치개혁당,김진택,金鎭澤,남,1940,01,26,,한국능력개발원장,전남대법대졸,13대 국회의원입후보(평민당)한국민주기독자협희회기획실장
은평구을,5,민중당,이재오,李在五,남,1945,01,11,,정당인,고려대학원졸,민중당사무총장민통련위원장
서대문구갑,1,민주자유당,강성모,姜聖模,남,1933,04,18,,국회의원,연세대 경영대학원 수료,린나이코리아 대표이사한국기독교장로연합회 회장
서대문구갑,2,민주당,김상현,金相賢,남,1935,12,06,,정당인,성균관대 행정대학원 수료,제6.7.8대 국회의원민추협 공동의장 직무대리
서대문구갑,3,통일국민당,류갑종,柳甲鐘,남,1933,02,07,,정치인,서울대 행정대학원 수료,제 8| 12대 국회의원남북영토 통일연구회장
서대문구을,1,민주자유당,안성혁,安聖爀,남,1941,06,02,,민주자유당서대문을지구당위원장,연세대 정법대행정학과졸,한국학생운동자협 상임이사아세아자유총연맹 사무총장
서대문구을,2,민주당,임춘원,林春元,남,1938,03,01,,국회의원,서울대 행정대학원 수료,동아대학교 재단 이사제12| 13대 국회의원
서대문구을,3,통일국민당,이근봉,李根鳳,남,1950,11,11,,정치평론가,명지대 경영학과 졸,지역사회문화발전 연구회 이사태평양시대위원회 위원
마포구갑,1,민주자유당,박명환,朴明煥,남,1934,04,13,,지구당위원장,고려대정치외교학교졸,뉴욕콜롬비아대객원교수민정당마포구갑지구당위원장
마포구갑,2,민주당,김용술,金容述,남,1939,12,18,,지구당위원장,서울대문리대정치과졸,경향신문사주일특파원경향신문사편집국국장
마포구갑,3,통일국민당,김재영,金在映,남,1934,12,24,,지구당위원장,영남대법학과졸,제11대국회의원(마포| 용산)민추협상임운영위원
마포구갑,4,신정치개혁당,김경민,金慶珉,남,1955,09,28,,지구당위원장,영락고졸,독립유족회상임이사신정당대일문제특별분과위원장
마포구갑,5,무소속,고명관,高明觀,남,1940,09,06,,신학대학교수,연세대교육대학원졸,제8|9|12대 국회의원입후보평통자문위원
마포구갑,6,무소속,진영환,陣榮煥,남,1946,06,04,,인류대화합운동본부총재보좌역,미하와이주립대식품영양과졸,동양제과(주)기획부근무율산실업(주)무역사업부근무
마포구을,1,민주자유당,박주천,朴柱千,남,1941,07,01,,(주)JCP대표이사,서울대공과대학졸,전민자당마포구을지구당위원장당국책자문위원회서울지역간사
마포구을,2,민주당,김현규,金鉉圭,남,1937,01,09,,정치인,서울대정치학과졸,신한민주당원내총무현민주당최고위원
마포구을,3,통일국민당,장덕환,張悳煥,남,1939,01,02,,경기대교수,경희대대학원졸,한국정신문화연구원교수인천대학교교수
마포구을,4,신정치개혁당,이익균,李益均,남,1937,04,29,,정당인,건국대행정대학원수료,신정개혁마포구을지구당위원장민추협사회국장
양천구갑,1,민주자유당,박범진,朴範珍,남,1940,02,01,,정당인,서울대학교졸,서울신문논설위원중앙당부대변인
양천구갑,2,민주당,양성우,梁性佑,남,1943,11,01,,국회의원,전남대학교졸,제13대국회의원민주당당무기획실장
양천구갑,3,통일국민당,박수복,朴受福,남,1936,12,28,,정당인,부산대대학원졸,서울시중구청장초대강서구청장
양천구갑,4,신정치개혁당,정호근,鄭鎬根,남,1949,07,15,,정당인,연세대학교졸,아세아감정평가법인이사정치개혁협의회상임운영위원
양천구을,1,민주자유당,최후집,崔厚集,남,1941,11,20,,(주)코리아휀스개발대표이사,대구성광고졸,지구당위원장
양천구을,2,민주당,김영배,金令培,남,1932,12,23,,국회의원,영등포공고졸,제10|12|13대국회의원평민당사무총장
양천구을,3,통일국민당,고병현,高炳鉉,남,1929,01,09,,(주)동성군납대표,동국대경제학과졸,제11대국회의원한국군납수출조합이사장
강서구갑,1,민주자유당,이원종,李源宗,남,1939,10,22,,정당인,고려대정경대경제학과 졸,민자당부대변인지구당위원장
강서구갑,2,민주당,박계동,朴啓東,남,1952,12,20,,정당인,고려대정외과4년 제적,민주당(전)총재단비서실장전전민련 대변인
강서구갑,3,통일국민당,유영,兪煐,남,1948,03,19,,연구원원장,미국펜실베니아대학원 졸,서울대 총학생회장산업연구원연구조정실장
강서구갑,4,신정치개혁당,진형욱,陳亨旭,남,1941,02,26,,한국전인교육회장,경북대영어영문학과 졸,범국민복지재단설립준비위원장신정당강서구갑지구당위원장
강서구갑,5,무소속,이상락,李相樂,남,1939,05,24,,한국지역사회개발연구소소장,건국대정외과 졸,육군복무(중령)민정당강서구지구당사무국장
강서구을,1,민주자유당,남재희,南載熙,남,1934,01,18,,국회의원,서울대학교 졸,10|11|12|13|대 국회의원국회윤리특별위원회위원장
강서구을,2,민주당,최두환,崔斗煥,남,1941,02,11,,정당인,연세대행정대학원 졸,통일민주당강서을지구당위원장민주당강서을지구당위원장
강서구을,3,통일국민당,박한상,朴漢相,남,1922,04,25,,변호사,서울대학교 졸,제6|7|8|9|10|12대 국회의원한국인권옹호협회회장
강서구을,4,신정치개혁당,이경표,李敬表,남,1944,09,03,,광고업,경희대학교 졸,제12|13대국회의원 출마제8|11대 국회의원 비서
강서구을,5,무소속,김인식,金仁植,남,1953,07,10,,한강신보사회부장,성균관대학교 행정대학원 수료,신민주공화당강서을지구당위원장민자당강서을지구당상임고문
강서구을,6,무소속,김재현,金在炫,남,1941,02,13,,건설업,중앙대학교 졸,제11|12|13대 국회의원 입후보신민당강서을지구당위원장
구로구갑,1,민주자유당,김기배,金杞培,남,1936,08,09,,국회의원,한양대행정대학원졸업,현국회의원민자당사무부총장
구로구갑,2,민주당,정병원,丁炳元,남,1936,09,03,,자코상사고문,고려대정책과학대학원수료,제8대국회의원출마김대중후보선대위원장
구로구갑,3,통일국민당,정순주,鄭淳柱,남,1941,05,03,,정당인,서울대문리대졸업,정당인민주정치연구소이사장
구로구갑,4,신정치개혁당,김기선,金基先,남,1954,02,20,,정당인,중앙대문리대중퇴,정당인신용협동조합상임이사
구로구을,1,민주자유당,유기수,劉基洙,남,1941,12,03,,국회의원,건국대 정치대학원수료,신민주공화당원내수석부총무민자당구로을지구당위원장
구로구을,2,민주당,이경재,李敬載,남,1932,12,10,,전국구국회의원,한양대경영대학원졸업,13대국회의원민주당구로을지구당위원장
구로구을,3,통일국민당,나이균,羅二均,남,1942,12,28,,정당인,고려대경영대학원수료,평민당구로을지구당위원장영도중|영등포공고총동창회부회장
구로구을,4,민중당,이우재,李佑宰,남,1936,09,13,,정당인,건국대학원졸업(경제학석사),농어촌사회연구소소장전국학술단체협의회공동대표
구로구을,5,무소속,류지효,柳志孝,남,1941,11,13,,효진기업대표,고려대문리학과졸업,시흥국교총동문회회장지역발전동우회회장
구로구병,1,민주자유당,이신행,李信行,남,1944,10,24,,기아(주)전무이사,서강대경영대학원졸(경영학석사),기아농구단단장구로유통.문화센타건립추진위원장
구로구병,2,민주당,김병오,金炳午,남,1935,04,06,,정당인,고려대정외과졸,제11대 국회의원민주화추진협의회부간사겸상임집행위원
구로구병,3,통일국민당,이홍배,李洪培,남,1937,01,06,,정당인,경희대대학원정치학과졸,4.19회본부초대회장제11대 국회의원
구로구병,4,민중당,김경은,金景殷,남,1943,08,02,,정당인,대구상서중학교중퇴,서울제화공노조위원장전국노조협의회중앙위원
구로구병,5,무소속,문순덕,文順德,여,1966,01,25,,노동자,광주여고졸,한국슈어프러덕츠노조위원장서노협구로지구수석부의장
