서울 종로구,1,한나라당,박진,朴振,남,1956,09,16,,국회의원,옥스포드대학교(영국) 정치학박사('85~'93),16대 국회의원한나라당대변인
서울 종로구,2,새천년민주당,정흥진,鄭興鎭,남,1944,06,09,,정당인,한양대행정대학원 도시행정학과2년석사졸업,서울시의회 민주당 원내대표민선 1대|2대 종로구청장
서울 종로구,3,열린우리당,김홍신,金洪信,남,1947,03,19,,정당인,건국대 대학원 졸업(문학박사),인간시장 집필(국내 최초 100만부 돌파)제15|16대 국회의원(15|16대 의정활동일등)
서울 종로구,4,자민련,백남석,白南碩,남,1939,06,25,,정당인,부산 가야고등학교졸,종로경찰서(보안과장)동대문경찰서(보안과장)
서울 종로구,5,노년권익보호당,정재복,鄭在福,남,1946,05,03,,(주)한택크 제9본부 상무이사,미기재,중앙당 장애인문제 분과 위원장전국 정(鄭)씨 연합 중앙회 이사
서울 종로구,6,녹색사민당,양성호,梁成浩,남,1946,06,30,,교수,서울대학교 대학원 문학석사,건국대교수(신문방송학)
서울 종로구,7,민주노동당,이선희,李善熙,여,1965,01,25,,정당인,성균관대학교4년 졸업,민주노동당 종로지구당 위원장학교급식조례제정 종로구 운동본부상임대표
서울 중구,1,한나라당,박성범,朴成範,남,1940,03,17,,정당인,중앙대학교 신문방송대학원 졸업(석사),KBS 보도본부장15대국회의원(서울중구)
서울 중구,2,새천년민주당,김동일,金東一,남,1941,04,27,,정당인,한양대학교대학원졸업(행정학박사),제4회 행정고시합격민선 제1|2|3대 중구청장
서울 중구,3,열린우리당,정호준,鄭皓駿,남,1971,02,19,,정당인,뉴욕대 대학원 석사 졸업 (2년),삼성전자 DSC 전략기획그룹(현)우리당 과학기술정보화 특위 위원장
서울 중구,4,민주국민당,조윤행,趙允行,남,1957,05,30,,웨이터,속초 중앙 초등학교졸업,소설웨이터의 저자술나라| 웨이터윤대리의 저자
서울 중구,5,민주노동당,최재풍,崔載豊,남,1959,03,15,,정당인,대전고등학교 졸업,(현)민노총서울본부중부지구협의회지도위원(현)서울민중연대(준)공동대표
서울 중구,6,무소속,윤영대,尹英大,남,1957,04,24,,국민은행 직원,전남대학교 졸업,ROTC 탱크소대장국부유출 합병반대 차장협회
서울 중구,7,무소속,이형석,李炯錫,남,1962,08,10,,(사) 동북아평화문제 연구원 이사장,동국대학교대학원정치학과박사과정수료2년,(사)동북아평화문제연구원 이사장(현)(주) 코리아텐더 프로농구단 대표이사
서울 중구,8,무소속,이희준,李熙俊,남,1935,03,05,,오정인쇄(주) 대표이사,영남대학교 대학원 법학과 졸업,국가발전회회장인류대화합운동본부 부총재
서울 중구,9,무소속,황병희,黃炳熙,남,1962,08,08,,변호사,동국대대학원 법학과 졸업,수도군단 법무참모서울시 아파트 총연합회 자문변호사
서울 용산구,1,한나라당,진영,陳永,남,1950,10,23,,변호사,서울대학교 법학과 졸업,서울지방법원 남부지원 판사경쟁력강화를 위한 변호사모임 대표
서울 용산구,2,새천년민주당,성장현,成章鉉,남,1955,05,17,,정당인,단국대학원 행정학 박사,34대 용산구청장단국대학교 외래강사
서울 용산구,3,열린우리당,김진애,金鎭愛,여,1953,02,16,,건축가,미MIT대학교 도시계획 박사('80~'87),제17대 총선 선대위원장대통령자문 21세기위원
서울 용산구,4,자민련,이용주,李龍柱,남,1939,02,27,,출판업,무학,평통자문위원자민련 문화 총재특보
서울 용산구,5,민주노동당,정연욱,鄭然旭,남,1969,03,28,,정당인,경희대학교 4학년 제적,용산사랑시민연대 공동준비위원장용산구 학교급식조례제정 운동본부장
서울 성동구갑,1,한나라당,김태기,金兌基,남,1956,02,19,,단국대 교수,미 아이오와대학교대학원 경제학과 5년졸업,실업극복국민운동 감사대통령 자문 정책기획위원회 위원
서울 성동구갑,2,새천년민주당,나종문,羅鍾文,남,1960,02,21,,정당인,한양대 지방자치대학원졸업(행정학석사),서울특별시의회 재선의원새천년민주당 정책위원회 부의장
서울 성동구갑,3,열린우리당,최재천,崔載千,남,1963,11,19,,변호사,전남대학교 대학원 졸업(법학박사),성동구 고문변호사법무법인 한강 대표변호사
서울 성동구갑,4,자민련,황정수,黃貞秀,여,1953,02,10,,정당인,서울시립대학교 일반대학원 석사과정 수료,서울시립대학교 대학원 총학생회장자민련 중앙위원회 총간사
서울 성동구갑,5,민주노동당,최창준,崔昌埈,남,1955,02,14,,정당인,연세대학교 화학과 졸업,민주노동당성동구지구당위원장학교급식조례제정성동광진운동본부공동대표
서울 성동구갑,6,무소속,이세기,李世基,남,1936,12,03,,정치인,고려대학교 정치외교학과 졸업,국회의원(4선)통일원.체육부장관
서울 성동구갑,7,무소속,정운국,鄭運國,남,1965,03,30,,청소전문가,한국외국어대학교 서반아어학과 졸업,(주)친한친구 사장
서울 성동구을,1,한나라당,김동성,金東聖,남,1971,01,11,,변호사,서울대학교 법학과 졸업,인천지방법원 판사SBS '솔로몬의 선택' 고정출연
서울 성동구을,2,새천년민주당,이상일,李商溢,남,1956,10,26,,정당인,서울대학교 정치학과 졸업,대통령 민정비서실 행정관 비서관(주)진구실 개발 대표이사
서울 성동구을,3,열린우리당,임종석,任鍾晳,남,1966,04,24,,정당인(국회의원),한양대학교 무기재료공학과 졸업,제16대 국회의원열린우리당 원내부대표(현)
서울 성동구을,4,자민련,이문용,李文龍,남,1959,05,09,,정당인,경동대학교 컴퓨터미디어과 1년 재학중,16대 국회의원 출마성동구청장 출마
서울 성동구을,5,무소속,홍승채,洪承采,남,1960,07,22,,자영업,한성대학교 대학원 행정학과 5학기 재학중,서울시의회 4-5대 의원서울 광진 청년회의소(J.C) 회장
서울 광진구갑,1,한나라당,홍희곤,洪憙坤,남,1963,03,27,,정당인,서울대학교 영어영문학과 졸업,한국일보 정치부 기자한나라당 제2창당준비위원
서울 광진구갑,2,새천년민주당,임동순,任東淳,남,1954,02,09,,사업가,초당대학교 사회체육학과 1학년재학중,새천년민주당광진구갑지구당부위원장제5대 서울시의회의원
서울 광진구갑,3,열린우리당,김영춘,金榮春,남,1962,02,05,,국회의원,고려대학교대학원졸업(정치학석사),제16대 국회의원
서울 광진구갑,4,무소속,김광해,金光海,남,1943,10,05,,시민운동가,경기대학교 법정대학 행정학과 졸업,전 육군참모총장 비서실장역사바로세우기 운동본부 총재
서울 광진구갑,5,무소속,마석구,馬錫九,남,1939,05,10,,대학생,건국대행정대학원행정학과졸업(행정학석사),건국대 축산학과 실습장 위탁경영 조교자유민주연합중앙위원회해외교포분과위원장
서울 광진구갑,6,무소속,최낙성,崔洛誠,남,1939,08,31,,사업가,동아대학교 대학원 법학과 졸업(법학석사),주) 덕기양행회장주) 덕기농림회장
서울 광진구을,1,한나라당,유준상,柳晙相,남,1942,10,10,,정치인,건국대학교 대학원 박사과정 제3학기재학중,국회경제과학위원장사단법인) 21세기 경제사회연구원 이사장
서울 광진구을,2,새천년민주당,추미애,秋美愛,여,1958,10,23,,국회의원,연세대학교 경제대학원졸업(경제학석사),17대 총선 중앙선거대책위원장제15대.16대 국회의원
서울 광진구을,3,열린우리당,김형주,金炯柱,남,1963,09,24,,정당인,한국외대 대학원졸업(정치학박사),한국청년연합회(KYC)초대회장호서대학교경상학부 해외개발학과 겸임교수
서울 광진구을,4,민주노동당,이해삼,李海三,남,1963,06,02,,정당인,고려대학교 사범대학 수학교육과 졸업,민주노동당 기획위원장민주노총 서울본부 동부지구협의회의장
서울 동대문구갑,1,한나라당,장광근,張光根,남,1954,01,08,,국회의원,연세대 정치외교학과 졸업,한나라당 운영위원(현)14| 16대 국회의원(현)
서울 동대문구갑,2,새천년민주당,지용호,池龍鎬,남,1965,05,20,,정당인(새천년민주당),경희대 행정대학원 졸업(행정학 석사),경희대 총학생회장서울시의회 의원
서울 동대문구갑,3,열린우리당,김희선,金希宣,여,1943,10,28,,국회의원,대전여자상업고등학교 2년 중퇴,국회민족정기의원모임 회장열린우리당 전국여성위원장
서울 동대문구갑,4,자민련,김영환,金永煥,남,1938,05,06,,충청경제사회연구원장,경희대 법학박사,파주경찰서장경무관
서울 동대문구갑,5,민주노동당,김영준,金榮俊,남,1966,04,30,,병원노동자,고대병설 보건전문대학 졸업,서울시학교급식조례제정 동대문구공동대표부유세도입운동본부 동대문구운동본부장
서울 동대문구갑,6,무소속,이경희,李京熹,남,1974,01,20,,민족통일건설㈜대표,경희대 법학과 졸업,서울시장입후보(2002)민족통일건설대표㈜
서울 동대문구갑,7,무소속,한승민,韓承珉,여,1961,11,28,,교수,세종대학교 경제학박사,세종대학교 겸임교수
서울 동대문구을,1,한나라당,홍준표,洪準杓,남,1954,12,05,,국회의원,고대 법대 행정학과 졸업,당 전략기획위원장15| 16대 국회의원
서울 동대문구을,2,새천년민주당,유덕열,柳德烈,남,1954,07,09,,정당인,경희대학교 대학원(법학석사) 졸,동대문구청장새천년민주당 동대문(을)지구당 위원장
서울 동대문구을,3,열린우리당,허인회,許仁會,남,1964,01,25,,정당인,고려대학교 정치외교학과 졸업,고려대학교 총학생회장열린우리당 전국청년위원장
서울 동대문구을,4,자민련,곽민경,郭泯京,여,1977,01,24,,뮤지컬배우,서울 예술 대학 2년 졸업,제이엔터테인트 대표김종필 총재 문예 특보
서울 동대문구을,5,민주노동당,정주용,鄭周溶,남,1966,09,11,,정당인,대졸(방송통신대 경제학과 졸업),(전)민주노동당 동대문(을) 지구당 위원장
서울 중랑구갑,1,한나라당,곽영훈,郭英薰,남,1943,12,28,,도시계획전문가CEO,미국MIT공대대학원 도시건축학과졸업,홍익대교수현 (주)환경그룹회장
서울 중랑구갑,2,새천년민주당,김봉섭,金鳳燮,남,1949,06,04,,정당인,용인대학교 체육대학원 체육학박사,태릉선수촌장대한체육회사무총장
서울 중랑구갑,3,열린우리당,이화영,李華泳,남,1963,12,11,,정당인,성균관대학교 사회학과 졸업,열린우리당 기획조정실장이상수의원 보좌관
서울 중랑구갑,4,자민련,정진택,鄭鎭澤,남,1941,10,10,,정당인,대전사범학교 졸업,전 중랑구청장
서울 중랑구갑,5,민주노동당,김혜련,金惠蓮,여,1959,02,01,,정당인,중경고등학교 졸업,삼모(주)노동조합 위원장민주노동당중랑갑지구당 위원장
서울 중랑구갑,6,무소속,강경환,姜炅煥,남,1965,05,21,,무,진주농림전문대학 축산과 2년 졸업,제16대 국회의원선거 무소속 입후보제15대 국회의원선거 무소속 입후보
서울 중랑구갑,7,무소속,이호준,李昊俊,남,1964,09,09,,기계엔지니어,단국대학교 기계공학과 졸업,엔지니어링전문가산업재산권전문가
서울 중랑구갑,8,무소속,임승웅,林承雄,남,1952,07,05,,기타(소프트웨어 연구),서울대학교 철학과 졸업,행정고등고시출신 공무원국회의원보좌관
서울 중랑구을,1,한나라당,강동호,康東鎬,남,1944,02,12,,정당인,경희대학교 대학원 정치학과(정치학석사),한나라당 중랑구(을)지구당 위원장한국언론피해구제협회 회장
서울 중랑구을,2,새천년민주당,송재덕,宋在德,남,1962,02,04,,(주)동원기술단 부사장,고려대학교정책대학원 도시및지방행정석사,(주)동원기술단 부사장중랑구의회 의원 역임
서울 중랑구을,3,열린우리당,김덕규,金德圭,남,1941,03,09,,국회의원,고려대학교 정치외교학과 졸업,국회정보위원장(현재)국회 행정경제위원장(14대)
서울 중랑구을,4,자민련,손창현,孫昌鉉,남,1938,08,10,,(주)신광공업 대표이사,국민대학교 상학과 1년 중퇴,신광간척농원 대표총재 경제특보
